Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
661,0.976495550482079,0.015561682079395681,0.0194521025992446,0.0038904205198489203,0.21397312859169063,0.0037737079042534528,0.0007586320013705395,5.83563077977338e-05,3.89042051984892e-05,0.004629600418620215
12482,0.9991941016581901,0.005820548164999165,0.036863471711661384,0.005820548164999165,0.01358127905166472,9.700913608331942e-05,0.0,0.0,0.0,0.00011641096329998331
4901,0.9444091645368758,0.06810643013487085,0.1044298595401353,0.0,0.3042087212690898,0.000635660014592128,0.0007718728748618697,0.0,0.0004086385808092251,0.001770767183506642
5919,0.9344642372775706,0.05370484122284888,0.056390083283991324,0.02685242061142444,0.3463962258873753,0.0006981629358970355,2.6852420611424443e-05,0.0,5.3704841222848886e-05,0.0008055726183427332
13238,0.791570153825828,0.07088687944708906,0.09451583926278542,0.059072399539240886,0.596631235346333,0.00011814479907848178,0.00011814479907848178,0.0,5.907239953924089e-05,0.00029536199769620447
2435,0.9201816422838649,0.07415383197891952,0.06404194579997595,0.033706287263145236,0.3775104173472266,0.0026627966937884735,0.0,0.0,0.00023594401084201666,0.002865034417367345
5930,0.9959248344224475,0.026208548274274934,0.0393128224114124,0.0196564112057062,0.07425755344377899,4.368091379045823e-05,2.1840456895229113e-05,0.0,0.0005896923361711861,0.0006552137068568734
3461,0.9672832382632272,0.04508523568176059,0.043035906787135106,0.0,0.24591946735505774,0.0006352919573338992,0.00038937248997884143,4.0986577892509626e-05,0.00012295973367752887,0.001188610758882779
1841,0.7366456502962985,0.07366456502962984,0.016369903339917745,0.03273980667983549,0.6711660369366275,0.002701034051086428,0.000572946616897121,0.00572946616897121,8.184951669958872e-05,0.009085296353654349
12148,0.8797484322037779,0.12749977278315622,0.12749977278315622,0.006374988639157811,0.4398742161018889,0.00038249931834946865,0.0,0.0,0.0,0.0004462492047410468
9108,0.9985369947248082,0.0,0.0048947891898274915,0.0,0.053842681088102404,0.0006363225946775738,4.894789189827491e-05,0.0,0.0,0.0006852704865758488
13925,0.5823091406839523,0.1588115838228961,0.1786630318007581,0.06617149325954004,0.7742064711366184,0.0,0.00026468597303816015,0.0,0.0,0.00026468597303816015
954,0.9701195611450166,0.01723562672085055,0.014773394332157613,0.009848929554771742,0.24129877409190767,0.00305316816197924,0.0010587599271379622,7.386697166078806e-05,0.00029546788664315223,0.004481262947421143
15364,0.9457593149370349,0.014640237073328713,0.03806461639065466,0.011712189658662971,0.3220852156132317,2.928047414665743e-05,2.928047414665743e-05,0.0,0.0,5.856094829331486e-05
1857,0.9758865929136382,0.025121833084905537,0.042513871374455524,0.003864897397677775,0.21256935687227763,0.0008502774274891105,0.0008889264014658883,1.9324486988388875e-05,0.00034784076579099976,0.0021256935687227765
2919,0.9162143615917515,0.11707183509227935,0.08653135637255431,0.03563055850634589,0.37157582442332143,0.002443238297578004,0.0009671151594579599,0.0,0.00015270239359862524,0.0035630558506345887
10957,0.9694711676947381,0.13372016106134318,0.1470921771674775,0.06686008053067159,0.12703415300827603,0.00020058024159201477,0.00033430040265335797,0.0,6.686008053067159e-05,0.0006017407247760443
9228,0.9177038679355239,0.0713769675060963,0.08157367714982436,0.03398903214576015,0.3806771600325137,0.0002719122571660812,0.0001359561285830406,0.0,3.398903214576015e-05,0.0004758464500406421
6670,0.9628609578158355,0.05204653826031543,0.049680786521210184,0.0,0.26023269130157717,0.0005914379347763117,0.0,0.0,0.0,0.0005914379347763117
1282,0.9871050717864069,0.007742000563030642,0.017419501266818946,0.007742000563030642,0.15871101154212816,0.0013548500985303624,0.0006774250492651812,0.0007548450548954877,7.742000563030643e-05,0.0028645402083213377
16144,0.9778471567599912,0.15950698301758723,0.10402629327233949,0.0416105173089358,0.07628594839971563,6.935086218155966e-05,0.0,0.0,0.0,6.935086218155966e-05
12329,0.9873071804428779,0.043070447468984606,0.07620156090666508,0.0,0.13252445375072186,0.00013252445375072189,3.313111343768047e-05,0.0,3.313111343768047e-05,0.0001987866806260828
2230,0.9682839627772739,0.04890323044329666,0.04890323044329666,0.014670969132988999,0.23962582917215364,0.0012225807610824165,0.0007824516870927466,4.890323044329666e-05,0.0002445161522164833,0.002274000215613295
14749,0.9841698309675334,0.03167928640453434,0.05068685824725494,0.0,0.16684424173054752,0.0,0.0,6.335857280906868e-05,0.0,6.335857280906868e-05
11143,0.8921520202301318,0.05843790525524881,0.0935006484083981,0.03895860350349921,0.4363363592391911,0.0003116688280279937,0.0,0.0,3.895860350349921e-05,0.0003506274315314929
13687,0.8941017439926124,0.2438459301798034,0.37389709294236523,0.016256395345320227,0.032512790690640454,0.0,0.0,0.0006502558138128091,0.0,0.0006502558138128091
3857,0.8722420025074986,0.05847432419044684,0.07309290523805854,0.04872860349203903,0.4775403142219825,0.0,0.0,0.0025338873815860296,0.0,0.0025338873815860296
10365,0.8536267364982919,0.08816801973221795,0.11221384329555012,0.0,0.5009546575694201,0.00016030549042221447,0.00024045823563332167,0.0,4.007637260555362e-05,0.00044084009866108973
3849,0.9971974219575426,0.030899075046571745,0.02809006822415613,0.005618013644831226,0.06179815009314349,0.00033708081868987356,0.00022472054579324903,0.0007865219102763717,8.427020467246839e-05,0.0014606835476561188
16057,0.9871322034114028,0.03210186027354155,0.05350310045590259,0.0053503100455902595,0.14713352625373213,0.0,0.0,2.6751550227951297e-05,0.0,2.6751550227951297e-05
8841,0.9950569398987825,0.03015324060299341,0.055667521113218606,0.018555840371072867,0.07422336148429147,0.00016236360324688761,0.0001391688027830465,0.0,4.6389600927682173e-05,0.00034792200695761625
13449,0.989912191236262,0.015074804942684192,0.11557350456057881,0.005024934980894731,0.0803989596943157,0.0,0.0,0.00025124674904473656,0.0,0.00025124674904473656
302,0.9764963156560272,0.10181478172716872,0.09718683710320651,0.037023556991697716,0.15735011721471528,0.012356612145979112,0.004118870715326371,0.00023139723119811075,0.0017123395108660194,0.018465499049609237
8575,0.6590633382202493,0.018478411351969606,0.12318940901313072,0.06159470450656536,0.7391364540787843,0.0009239205675984803,0.0,0.0,6.159470450656536e-05,0.0009855152721050457
2804,0.9228364771367898,0.01377367876323567,0.07805084632500213,0.01836490501764756,0.37648055286177495,0.0016987537141323994,0.0,0.0014691924014118049,0.0001836490501764756,0.0033515951657206795
372,0.9942267674536294,0.06249425395422813,0.05965360604721776,0.0,0.06249425395422813,0.005993767083791879,0.002670209032589747,0.00034087774884124434,0.0009658202883835257,0.009970674153606397
5964,0.9838910431885526,0.08763402004108566,0.08365065549376358,0.0,0.13145103006162848,0.000478003745678649,0.0005576710366250906,0.0,0.00011950093641966225,0.0011551757187234018
14709,0.16422563627439973,0.2463384544115996,0.4105640906859993,0.020528204534299967,0.8621845904405986,0.0,0.0,0.0006158461360289989,0.0,0.0006158461360289989
614,0.9918634413984522,0.0924618462320591,0.07565060146259381,0.029419678346564258,0.029419678346564258,0.00962443763051888,8.405622384732645e-05,0.0,0.0007985341265496014,0.010507027980915807
4866,0.4465260773547112,0.07922236856293263,0.057616268045769185,0.07922236856293263,0.8858501212037013,0.0015844473712586526,0.0010803050258581723,0.0,0.00021606100517163445,0.00288081340228846
1451,0.9917699684002992,0.05926912161754776,0.06717167116655412,0.027658923421522288,0.08692804503907005,0.0009483059458807641,0.00015805099098012735,0.00406981301773828,0.00015805099098012735,0.005334220945579299
243,0.9225196970221544,0.10461563574478039,0.11412614808521497,0.06657358638304207,0.3423784442556449,0.0019021024680869164,0.0013314717276608414,0.03899310059578178,0.00019021024680869163,0.04251199016174258
16566,0.9578414873408669,0.018781205634134646,0.05258737577557701,0.007512482253653858,0.2817180845120197,3.7562411268269295e-05,0.0,0.0,0.0,3.7562411268269295e-05
8327,0.9316454119058415,0.052144332755923964,0.06952577700789861,0.034762888503949305,0.351105173889888,0.0005562062160631889,0.0,0.0,3.4762888503949305e-05,0.0005909691045671383
4615,0.9884142517733945,0.05411026925766758,0.06132497182535659,0.03607351283844505,0.12264994365071318,0.001406867000699357,0.0,0.0,0.00010822053851533515,0.0015150875392146922
1196,0.8900630121519885,0.08626161351252752,0.08626161351252752,0.0,0.4391500324274128,0.003293625243205596,0.0021957501621370644,0.0,0.0005881473648581421,0.006077522770200803
14039,0.9975900266116559,0.028035316907119134,0.044389251769605294,0.02569904049819254,0.03738042254282551,0.0,0.0,9.345105635706377e-05,0.0,9.345105635706377e-05
10497,0.9989623052847234,0.031129136991875233,0.01980945081301151,0.022639372357727443,0.01414960772357965,0.00016979529268295582,0.00011319686178863722,0.0,2.8299215447159304e-05,0.00028299215447159305
8655,0.9957986073438051,0.014091489726563279,0.08924610160156743,0.014091489726563279,0.004697163242187759,0.000704574486328164,0.0,0.0,4.69716324218776e-05,0.0007515461187500416
1991,0.983753516544622,0.05341648053635956,0.06677060067044946,0.04451373378029964,0.15134669485301877,0.0022702004227952814,0.0017805493512119857,0.0,0.0005786785391438953,0.004629428313151163
1285,0.9541228953296709,0.09086884717425438,0.12115846289900582,0.015144807862375728,0.2574617336603874,0.008178196245682895,0.001514480786237573,0.0,0.001514480786237573,0.011207157818158038
3961,0.9904425449652838,0.05109425827201861,0.09039753386587908,0.02751229291570233,0.08646720630649303,0.0,0.0,0.0019651637796930235,0.0,0.0019651637796930235
2542,0.9832569504906511,0.013052083413592715,0.03480555576958057,0.0,0.17837847331910042,0.001370468758427235,0.0003480555576958057,0.0,4.3506944711975714e-05,0.0017620312608350166
7291,0.9159206081222898,0.06167815542911042,0.06167815542911042,0.009251723314366564,0.39165628697485116,0.000585942476576549,3.083907771455521e-05,0.0,6.167815542911042e-05,0.0006784597097202146
14531,0.9348652152275403,0.013829367089164797,0.04425397468532735,0.022126987342663676,0.35126592406478585,5.5317468356659193e-05,2.7658734178329597e-05,0.0,0.0,8.297620253498878e-05
14887,0.9826219837620285,0.04746966105130573,0.10918022041800317,0.0,0.14240898315391717,9.493932210261145e-05,0.0,0.0,0.0,0.00014240898315391717
2567,0.982140680141444,0.022534776599803685,0.03192426684972189,0.0,0.18403400889839677,5.633694149950921e-05,3.755796099967281e-05,0.001389644556987894,1.8778980499836405e-05,0.0015023184399869125
12730,0.3026579225669295,0.3026579225669295,0.7062018193228357,0.5044298709448826,0.2522149354724413,0.00201771948377953,0.0005044298709448825,0.0,0.0,0.0030265792256692955
13430,0.9902596871939172,0.020459910892436307,0.042965812874116244,0.022505901981679937,0.12889743862234873,0.0,8.183964356974523e-05,0.0,2.0459910892436306e-05,0.00010229955446218154
4245,0.9991932212830659,0.011866902865594607,0.0332273280236649,0.009493522292475685,0.01661366401183245,0.0007832155891292441,0.00028480566877427056,0.0,2.3733805731189215e-05,0.0010917550636347039
14957,0.9961221990775762,0.0550740638913083,0.03831239227221447,0.02155072065312064,0.0526795393742949,4.789049034026809e-05,2.3945245170134044e-05,0.0,0.0,4.789049034026809e-05
8313,0.9758755706291955,0.10550006168964277,0.11605006785860704,0.05275003084482138,0.14242508328101772,0.0008440004935171421,0.0,0.0,5.275003084482138e-05,0.0008967505243619635
7955,0.9624894169939533,0.010349348569827454,0.03311791542344786,0.002069869713965491,0.2690830628155138,0.00026908306281551384,0.00010349348569827455,0.0,0.0,0.0003932752456534433
9879,0.9389362516655415,0.020711829080857534,0.04832760118866758,0.034519715134762555,0.33829320832067306,0.00031067743621286296,6.903943026952512e-05,0.0,0.0,0.00041423658161715066
15874,0.9765408522216172,0.08370350161899577,0.12555525242849366,0.00697529180158298,0.15345641963482556,0.0,0.0,0.00013950583603165962,0.0,0.00013950583603165962
5904,0.9454098334084312,0.03501517901512708,0.043768973768908856,0.005835863169187847,0.3209724743053316,0.00043768973768908853,0.0003209724743053316,0.0,0.00011671726338375694,0.0008753794753781771
6231,0.9672071019423216,0.04315622239637656,0.01523160790460349,0.022847411856905236,0.24878292910852368,0.0,0.0,0.0007108083688814963,0.0,0.0007108083688814963
254,0.9589144256208123,0.03551534909706712,0.04917509874978525,0.021855599444349,0.2759269429849061,0.004726273379840471,0.004726273379840471,0.0003824729902761075,0.002048962447907719,0.011883982197864768
4621,0.9781056549035891,0.019961339895991616,0.14638315923727185,0.006653779965330539,0.14638315923727185,0.0013307559930661077,0.000532302397226443,0.0007984535958396646,0.00019961339895991614,0.002794587585438826
13696,0.9992732165788836,0.023558504123667195,0.025521712800639463,0.01570566941577813,0.0,3.926417353944533e-05,3.926417353944533e-05,0.0,1.9632086769722664e-05,7.852834707889066e-05
9334,0.9288224027873507,0.05992402598628069,0.06591642858490876,0.008988603897942104,0.3595441559176841,0.0,0.00035954415591768414,0.0,5.992402598628069e-05,0.00038950616891082453
12904,0.9929725977431608,0.0430912636756466,0.02622946484604576,0.007494132813155931,0.10679139258747201,7.49413281315593e-05,1.8735332032889826e-05,0.0,0.0,9.367666016444914e-05
2429,0.861396150364389,0.13832638910960993,0.16347664167499354,0.03772537884807543,0.4589921093182511,0.002200647099471067,0.0027036521507787393,0.0,0.0004401294198942134,0.005344428670144019
3337,0.8501437470187596,0.08001352913117737,0.11501944812606747,0.05000845570698586,0.5050854026405571,0.0009501606584327313,0.0005500930127768444,0.0012502113926746465,0.00030005073424191515,0.0030005073424191515
14104,0.9926343442444593,0.03738735759866137,0.03738735759866137,0.01121620727959841,0.10842333703611796,0.0,0.0,5.608103639799205e-05,0.0,5.608103639799205e-05
9856,0.9675170407730079,0.030812644610605348,0.0410835261474738,0.022595939381110586,0.24650115688484278,0.000205417630737369,2.0541763073736897e-05,0.0,2.0541763073736897e-05,0.0002465011568848428
2617,0.8194252371662871,0.11225003248853248,0.10663753086410585,0.04490001299541299,0.5500251591938091,0.002357250682259182,0.001178625341129591,0.00044900012995412994,0.00039287511370986373,0.004433876283297033
11876,0.9972093362502958,0.02202671224649248,0.014016998702313396,0.016019427088358167,0.0680825651255222,8.009713544179083e-05,6.007285158134312e-05,0.0,0.0,0.00014016998702313395
779,0.29116805782130206,0.10814813576219791,0.17470083469278122,0.06655269893058333,0.9317377850281666,0.0099829048395875,0.0051578341671202075,0.0,0.0024125353362336455,0.017553274342941353
10102,0.9956800191304297,0.023706667122153087,0.054525334380952105,0.0260773338343684,0.06637866794202865,0.0,0.0002370666712215309,0.0,4.741333424430618e-05,0.00026077333834368397
3439,0.9927330335024056,0.049430690464850074,0.061788363081062586,0.0,0.0906229325188918,0.0009062293251889179,0.0007002681149187094,0.0005766913887565843,0.00024715345232425033,0.00238915003913442
13215,0.9383022906739992,0.006976225209472113,0.03836923865209662,0.034881126047360565,0.34183503526413356,0.0,0.0,0.00017440563023680283,0.0,0.00017440563023680283
13839,0.9772784623866513,0.03542373957478267,0.014586245707263452,0.006251248160255765,0.20837493867519216,0.0,0.0,8.334997547007687e-05,0.0,8.334997547007687e-05
13837,0.9082950068367017,0.21101803189135493,0.16514454669758213,0.009174697038754563,0.3211143963564097,0.0002752409111626369,9.174697038754563e-05,0.0,0.0,0.0003669878815501825
8586,0.9372027702567862,0.04074794653290375,0.0662154131159686,0.05093493316612969,0.3361705588964559,0.0,0.0,0.0006112191979935562,0.00020373973266451874,0.000814958930658075
11342,0.9308606332015407,0.1829896971250892,0.1432093281848524,0.07956073788047356,0.2705065087936101,0.00047736442728284136,0.00015912147576094713,0.0,0.0,0.0006364859030437885
5180,0.9596423510950094,0.04312999330764087,0.06110082385249123,0.02875332887176058,0.2695624581727554,0.000646949899614613,0.0005031832552558102,0.0,0.00017970830544850364,0.001293899799229226
2010,0.998898339006361,0.005632885370336622,0.04130782604913523,0.016898656111009866,0.013143399197452119,0.0012767873506096346,0.0005069596833302961,0.0,0.00016898656111009866,0.0019527335950500291
12142,0.9980562291144252,0.00650906236378973,0.04339374909193153,0.008678749818386306,0.04339374909193153,0.0001301812472757946,0.0,0.0,0.0,0.00015187812182176037
320,0.9392967255400855,0.012093949255880929,0.0846576447911665,0.028219214930388835,0.33056794632741204,0.009110775106096966,0.0019350318809409485,0.003265366299087851,0.0010884554330292835,0.015439941883341319
5324,0.990826395508452,0.02814847714512648,0.0412844331461855,0.02064221657309275,0.1238532994385565,0.00024395346859109614,9.38282571504216e-05,0.00026271912002118046,5.629695429025295e-05,0.0006567978000529511
13536,0.5592416597304664,0.050840150884587855,0.13557373569223427,0.06778686784611714,0.8134424141534057,0.00025420075442293927,8.473358480764642e-05,0.0,0.0,0.00033893433923058567
11430,0.929702909612199,0.038338264313905114,0.05111768575187349,0.03514340895441302,0.3610186556226065,0.0,0.0,0.0002555884287593674,0.0,0.0002555884287593674
1382,0.9976158724559517,0.05693589346522802,0.0346566308049214,0.0,0.0173283154024607,0.0026487567829475644,0.0006931326160984281,0.0,0.00012377368144614786,0.0034656630804921398
7521,0.9964453643435148,0.032143398849790804,0.0508937148455021,0.0,0.0589295645579498,0.0,0.0,0.0005357233141631801,0.0,0.0005357233141631801
3198,0.998579100882722,0.0273295332873166,0.03784089224397683,0.021022717913320464,0.014715902539324324,0.0006306815373996139,0.00048352251200637063,2.1022717913320463e-05,0.00021022717913320464,0.0013244312285391891
10223,0.7818590589982559,0.11169415128546513,0.12565592019614827,0.0,0.6003560631593751,0.0012565592019614827,0.00027923537821366283,0.0,0.0,0.0015357945801751456
5935,0.9141299024035903,0.016520419922956452,0.09361571289675322,0.049561259768869353,0.39098327150996937,0.001652041992295645,0.0,0.0,0.0,0.001652041992295645
7165,0.5436225552083804,0.2718112776041902,0.4983206756076821,0.09060375920139674,0.611575374609428,0.0029446221740453945,0.001359056388020951,0.0,0.0009060375920139674,0.004983206756076821
7512,0.8543982698535594,0.20924039261719823,0.2789871901562643,0.034873398769533034,0.3836073864648634,0.0017436699384766519,0.0013949359507813214,0.0,0.0005231009815429955,0.0034873398769533037
13114,0.08224116881060464,0.06579293504848371,0.09046528569166509,0.08224116881060464,0.9868940257272556,0.00032896467524241857,8.224116881060464e-05,0.0,0.0,0.0004112058440530232
13949,0.9379460099766549,0.01234139486811388,0.07404836920868328,0.028796588025599052,0.337331459728446,0.0,0.0,0.00016455193157485174,0.0,0.00016455193157485174
6547,0.912332788217155,0.01255503836996085,0.09625529416969984,0.01255503836996085,0.39757621504876023,0.0006277519184980424,0.00033480102319895596,0.0,8.370025579973899e-05,0.001088103325396607
7964,0.9756879826236527,0.048116119691029455,0.016038706563676484,0.029404295366740222,0.21117630308840704,0.0,0.0,0.000507892374516422,0.0,0.000507892374516422
759,0.9726685188462502,0.02488221792397384,0.02714423773524419,0.018096158490162793,0.22846400093830527,0.0033930297169055238,0.0012441108961986922,4.5240396225406984e-05,0.00018096158490162794,0.004863342594231251
10180,0.9989918809824782,0.023053658791903343,0.03073821172253779,0.021132520559244732,0.00960569116329306,9.605691163293059e-05,7.684552930634448e-05,0.0,1.921138232658612e-05,0.0002113252055924473
849,0.8440749588741361,0.006252407102771378,0.15005777046651309,0.04376684971939965,0.512697382427253,0.005564642321466527,0.0028135831962471203,0.0033137757644688304,0.0008128129233602792,0.012504814205542756
5638,0.9605118315444224,0.0092653874425507,0.07103463705955536,0.0092653874425507,0.2686962358339703,0.0,0.0008647694946380652,0.0,0.00012353849923400933,0.0009883079938720746
10715,0.9514272426661586,0.05912824671936579,0.061815894297518784,0.008062942734458971,0.295641233596829,0.00013438237890764953,8.062942734458972e-05,0.0,2.6876475781529905e-05,0.00026876475781529907
11600,0.9846019344829373,0.0393840773793175,0.055794109620699785,0.03282006448276458,0.15753630951727,0.00013128025793105832,9.846019344829374e-05,0.0,3.282006448276458e-05,0.00026256051586211665
15490,0.7251966758196466,0.2827037888788453,0.20895497438871175,0.0491658763267557,0.5899905159210684,0.00012291469081688927,0.0,0.0,0.0,0.00024582938163377854
11160,0.9854936226115156,0.023919748121638728,0.04305554661894971,0.0263117229338026,0.16026231241497949,2.391974812163873e-05,0.00014351848872983238,0.0,4.783949624327746e-05,0.00021527773309474855
9413,0.9757810091825466,0.047891092475217015,0.0808162185519287,0.0,0.19755075646027018,0.0,0.0,0.00038911512636113823,0.0,0.00038911512636113823
9366,0.5385330772555612,0.02341448161980701,0.5385330772555612,0.14048688971884205,0.6321910037347892,0.0016390137133864907,0.0014048688971884204,0.0,0.00023414481619807008,0.003043882610574911
14104,0.9926343442444593,0.03738735759866137,0.03738735759866137,0.01121620727959841,0.10842333703611796,0.0,0.0,5.608103639799205e-05,0.0,5.608103639799205e-05
6146,0.8406567852506893,0.032086136841629365,0.11551009262986571,0.04492059157828111,0.5262126442027216,0.0,0.0,0.0017968236631312447,6.417227368325874e-05,0.0017968236631312447
16171,0.9900833114226663,0.04491502201720182,0.033198059751844824,0.001952827044226166,0.12888658491892696,1.952827044226166e-05,0.0,0.0,0.0,1.952827044226166e-05
15428,0.9836825544831199,0.051100392440681555,0.06813385658757541,0.017033464146893853,0.15755954335876812,4.258366036723463e-05,4.258366036723463e-05,0.0,0.0,8.516732073446926e-05
13906,0.9561377516566798,0.026052799772661575,0.0547108795225893,0.0,0.28658079749927734,0.0,7.815839931798472e-05,0.0,2.6052799772661574e-05,0.0001042111990906463
3925,0.9663539272526074,0.009145305305229723,0.05792026693312158,0.015242175508716205,0.24997167834294576,0.000518233967296351,6.0968702034864815e-05,0.0009145305305229722,6.0968702034864815e-05,0.001554701901889053
14399,0.9715937892574698,0.07148850623299109,0.06498955112090099,0.025995820448360397,0.21446551869897326,0.0,0.0,9.748432668135148e-05,0.0,9.748432668135148e-05
1439,0.9859928952965514,0.04799080463832773,0.039265203794995415,0.04362800421666157,0.14833521433664934,0.005628012543949343,0.0001308840126499847,0.0,0.0001308840126499847,0.0058897805692493125
14887,0.9826219837620285,0.04746966105130573,0.10918022041800317,0.0,0.14240898315391717,9.493932210261145e-05,0.0,0.0,0.0,0.00014240898315391717
14009,0.992004999929364,0.05276622340049808,0.06683721630729757,0.017588741133499362,0.09146145389419667,0.00010553244680099616,0.0,0.0,0.0,0.00014070992906799488
10126,0.9877020945396447,0.10446849076861627,0.10446849076861627,0.01899427104883932,0.0474856776220983,0.0005698281314651797,0.0003798854209767864,0.0,9.49713552441966e-05,0.0010446849076861627
8284,0.9975840044745279,0.027502315912831594,0.027502315912831594,0.002500210537530145,0.05750484236319334,0.0,0.0,0.0004000336860048232,2.500210537530145e-05,0.00042503579138012467
15246,0.8354018797096471,0.06385237297143799,0.09577855945715699,0.005321031080953166,0.5374241391762697,0.0,0.0,0.00010642062161906333,0.0,0.00010642062161906333
2868,0.6625093095710947,0.08443746102376697,0.12340859688089018,0.0,0.7339563919758205,0.0011691340757136964,0.0005196151447616428,0.0026630276169034195,0.0002598075723808214,0.004611584409759581
6649,0.42890979023043,0.085781958046086,0.2073063986113745,0.071484965038405,0.872116573468541,0.0008578195804608599,0.00071484965038405,0.0,0.00021445489511521499,0.001787124125960125
4362,0.991162130659716,0.02305028210836549,0.02497113895072928,0.019208568423637908,0.12677655159601017,0.0,0.0,0.0008643855790637058,0.0,0.0008643855790637058
8066,0.8781997956431763,0.1699741539954535,0.3966063593227248,0.05665805133181783,0.1983031796613624,0.003966063593227248,0.0011331610266363567,0.0,0.0,0.005099224619863604
3107,0.9751396885453336,0.005933912912040569,0.04153739038428399,0.0,0.21757680677482089,0.0006131710009108589,0.0005538318717904533,0.0,0.00013845796794761332,0.0012856811309421236
12220,0.8856283192994837,0.0055351769956217736,0.14391460188616612,0.06088694695183951,0.43727898265412013,0.0,0.0,0.0003874623896935242,0.0,0.0003874623896935242
1224,0.9978588089660263,0.0393421035793057,0.03576554870845972,0.03576554870845972,0.010729664612537918,0.0051502390140182,0.00017882774354229864,0.0,0.0001430621948338389,0.0054721289523943385
